,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
261,277087,168.0,7.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
262,277094,1.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
263,277094,253.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
264,277096,1.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
265,277096,8.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
266,277096,556.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
267,277096,1319.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
268,277112,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
269,277112,38.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
270,277126,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
271,277126,31.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
272,277127,1.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
273,277127,13.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
274,277127,356.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
275,277127,855.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
276,277148,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
277,277148,84.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
278,277148,395.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
279,277166,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
280,277166,102.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
281,277166,193.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
282,277168,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
283,277168,9.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
284,277168,267.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
285,277168,973.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
286,277180,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
