,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
509,278874,404,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
510,278875,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
511,278875,219,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
512,278875,224,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
513,278875,422,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
514,278875,424,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
515,278875,533,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
516,278923,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
517,278923,348,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
518,278957,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
519,278962,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
520,278962,195,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
521,278963,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
522,278963,108,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
523,278969,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
524,278969,373,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
525,278969,644,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
526,278969,872,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
527,278969,1198,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
528,278975,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
529,278975,600,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
530,278976,1,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
531,278986,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
532,279024,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
533,279024,86,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
534,279029,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
535,279071,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
536,279071,70,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
537,279071,158,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
538,279080,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
539,279080,80,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
540,279115,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
541,279115,123,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
542,279115,216,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
543,279115,248,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
544,279115,295,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
545,279115,351,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
546,279115,564,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
547,279116,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
548,279116,163,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
549,279116,391,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
550,279479,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
551,279479,32,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
552,279479,124,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
553,279588,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
554,279588,206,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
555,279588,208,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
556,279588,281,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
557,279588,464,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
558,279588,706,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
559,279588,990,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
560,279653,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
561,279654,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
562,279654,14,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
563,279654,306,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
564,279654,506,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
565,279654,831,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
566,279656,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
567,279658,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
568,279658,173,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
569,279667,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
570,279667,107,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
571,279667,145,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
572,279667,310,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
573,279667,584,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
574,279667,785,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
575,279681,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
576,279681,81,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
577,279682,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
578,279682,6,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
579,279683,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
580,279684,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
581,279685,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
582,279685,7,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
583,279685,10,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
584,279685,43,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
585,279691,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
586,279691,94,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
587,279694,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
588,279694,44,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
589,279694,248,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
590,279694,524,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
591,279694,745,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
592,279694,1036,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
593,279694,1913,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
594,279715,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
595,279715,197,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
596,279715,531,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
597,279716,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
598,279716,30,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
599,279716,353,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
600,279716,1271,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
601,279760,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
602,279760,77,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
603,279760,213,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
604,279760,373,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
605,279760,609,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
606,279766,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
607,279766,60,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
608,279766,429,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
609,279766,1395,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
610,279767,1,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
611,279794,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
612,279794,79,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
613,279794,157,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
614,279794,341,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
615,279794,628,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
616,279794,870,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
617,279823,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
618,279823,26,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
619,279823,50,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
620,279823,366,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
621,279841,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
622,279841,75,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
623,279841,748,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
624,279841,957,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
625,279841,1204,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
626,279844,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
627,279844,83,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
628,279844,207,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
629,279887,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
630,279887,65,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
631,279887,78,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
632,279887,298,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
633,279931,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
634,279931,71,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
635,279931,74,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
636,279931,262,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
637,279931,521,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
638,279931,752,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
639,279931,1088,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
640,279931,1946,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
641,279966,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
642,279966,77,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
643,279966,275,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
644,279966,402,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
645,279975,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
646,279975,76,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
647,279975,87,0,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
648,279975,118,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
649,279975,279,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
650,279975,489,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
651,279975,749,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
652,279975,952,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
653,279993,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
654,279993,89,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
655,279994,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
656,280013,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
657,280015,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
658,280015,7,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
659,280015,82,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
660,280015,287,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
661,280016,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
662,280016,6,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
663,280017,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
664,280018,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
665,280018,160,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
666,280018,596,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
667,280020,1,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
668,280024,1,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
669,280187,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
670,280187,16,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
671,280188,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
672,280188,66,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
673,280188,219,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
674,280191,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
675,280191,205,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
676,280191,406,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
677,280191,728,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
678,280194,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
679,280194,14,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
680,280242,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
681,280242,10,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
682,280242,86,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
683,280242,242,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
684,280242,510,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
685,280249,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
686,280249,58,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
687,280249,406,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
688,280249,1268,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
689,280251,1,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
690,280327,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
691,280330,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
692,280330,187,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
693,280330,470,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
694,280330,690,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
695,280349,1,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
696,280349,151,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
697,280349,471,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
698,280349,481,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
699,280363,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
700,280363,3,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
701,280363,5,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
702,280363,243,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
703,280364,1,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
704,280364,1202,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
705,280383,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
706,280383,68,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
707,280384,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
708,280384,15,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
709,280385,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
710,280385,178,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
711,280385,466,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
712,280385,631,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
713,280385,1011,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
714,280385,2002,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
715,281613,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
716,281613,108,12,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
717,281613,123,11,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
718,281613,131,10,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
719,281613,141,1,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
720,281613,157,2,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
721,281613,170,3,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
722,281613,178,4,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
723,281613,185,5,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
724,281613,193,6,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
725,281613,200,7,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
726,281613,206,8,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
727,281613,212,9,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
728,281613,219,10,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
729,281613,228,11,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
730,281613,237,12,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
731,281613,242,11,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
732,281639,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
733,281639,23,3,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
734,281639,32,2,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
735,281639,111,3,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
736,281641,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
737,281641,3,3,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
738,281641,24,4,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
739,281641,33,5,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
740,281641,36,4,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
741,281641,139,5,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
742,281693,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
743,281693,11,2,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
744,281693,194,3,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
745,281693,420,4,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
746,281693,615,5,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
747,281693,900,6,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
748,281693,1721,7,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
749,281707,1,0,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
750,281707,99,1,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
751,281707,102,0,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
752,281707,151,1,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
753,281707,156,0,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
754,281707,193,1,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
755,281707,322,2,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
756,281707,475,3,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
757,281707,684,4,1.0,HLT_BTagMu_Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1.00
