,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
306,300463,1.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
307,300464,1.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
308,300464,87.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
309,300466,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
310,300466,501.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
311,300466,627.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
312,300467,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
313,300467,10.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
314,300467,519.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
316,300497,25.0,3.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
317,300497,50.0,2.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
319,300514,27.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
320,300514,34.0,3.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
321,300514,62.0,2.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
322,300514,100.0,3.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
323,300514,116.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
324,300515,1.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
325,300515,416.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
326,300515,738.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
327,300516,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
328,300517,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
329,300517,309.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
331,300558,8.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
332,300558,104.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
333,300560,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
334,300560,253.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
335,300560,954.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
337,300574,15.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
338,300574,20.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
339,300575,1.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
341,300576,7.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
342,300576,152.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
343,300576,517.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
344,300576,865.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
345,300576,873.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
347,300631,41.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
348,300632,1.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
349,300633,1.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
350,300633,292.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
351,300635,1.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
352,300635,165.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
353,300636,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
354,300636,835.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
355,300636,1493.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
357,300673,46.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
358,300674,1.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
359,300675,1.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
360,300676,1.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
362,300742,56.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
364,300777,19.0,3.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
365,300777,21.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
366,300777,388.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
368,300780,3.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
369,300780,243.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
370,300785,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
371,300785,579.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
372,300785,1262.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
374,300806,36.0,3.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
375,300806,69.0,2.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
376,300806,201.0,3.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
378,300811,6.0,3.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
379,300811,124.0,4.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
380,300812,1.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
382,300816,6.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
383,300817,1.0,5.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
384,300817,114.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1.00
386,301046,162.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
388,301141,12.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
389,301141,21.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
390,301142,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
391,301142,30.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
393,301161,36.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
394,301161,410.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
395,301165,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
397,301179,34.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
398,301180,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
399,301180,29.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
401,301183,3.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
403,301281,36.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
405,301283,3.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
406,301283,524.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
407,301283,859.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
408,301283,862.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
410,301298,45.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
411,301298,547.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
413,301323,35.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
414,301323,39.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
415,301323,509.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
417,301330,21.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
419,301359,32.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
420,301384,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
422,301391,37.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
423,301392,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
424,301392,288.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
426,301393,2.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
427,301396,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
428,301397,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
429,301397,267.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
430,301398,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
431,301399,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
433,301417,50.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
435,301447,33.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
436,301447,220.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
437,301448,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
438,301449,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
439,301449,78.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
440,301450,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
442,301461,28.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
443,301461,424.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
445,301472,34.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
446,301472,489.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
447,301475,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
448,301476,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
449,301476,239.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
450,301476,787.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
452,301519,34.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
453,301519,187.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
454,301524,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
455,301529,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
456,301530,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
457,301531,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
458,301531,6.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
459,301532,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
461,301567,12.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
462,301567,20.0,13.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
463,301567,267.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
465,301627,43.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
466,301627,45.0,13.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
467,301627,62.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
468,301627,82.0,13.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
469,301627,264.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
471,301664,27.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
472,301664,49.0,13.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
473,301664,203.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
474,301665,1.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
476,301694,27.0,11.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
477,301694,64.0,10.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
479,301912,43.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
480,301913,1.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
481,301914,1.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
483,301941,11.0,10.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
484,301941,32.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
486,301959,25.0,13.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
487,301959,433.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
488,301959,1061.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
489,301960,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
491,301970,6.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
493,301984,12.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
494,301985,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
495,301985,51.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
496,301986,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
497,301986,343.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
498,301987,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
499,301987,1057.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
501,301997,33.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
502,301997,285.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
503,301998,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
504,301998,639.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
506,302019,33.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1.00
508,302026,15.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
509,302029,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
510,302031,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
511,302031,100.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
512,302033,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
513,302033,2.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
514,302034,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
516,302037,3.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
517,302038,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
518,302040,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
519,302041,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
520,302042,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
521,302043,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
522,302043,201.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
524,302131,29.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
525,302131,340.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
527,302159,33.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
529,302163,31.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
530,302163,456.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
531,302165,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
532,302166,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
534,302225,54.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
535,302225,562.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
537,302228,58.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
538,302228,72.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
539,302228,80.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
540,302228,83.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
541,302228,115.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
542,302229,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
543,302240,1.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
544,302240,8.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
545,302240,609.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
546,302240,624.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
547,302240,625.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
548,302240,633.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
549,302240,673.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
551,302262,13.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
552,302262,28.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
553,302262,33.0,6.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
554,302262,271.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
555,302263,1.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
556,302263,530.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
558,302277,5.0,7.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
559,302279,1.0,8.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
560,302279,28.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
561,302280,1.0,9.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
563,302322,27.0,16.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
564,302322,31.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
565,302322,116.0,16.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
567,302328,41.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
568,302328,514.0,16.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
570,302337,24.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
571,302337,117.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
573,302342,19.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
574,302343,1.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
576,302344,3.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
577,302350,1.0,16.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
579,302388,21.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
580,302388,577.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
582,302392,34.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
583,302393,1.0,14.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
584,302393,483.0,15.0,1.0,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1.00
